"municip","location_number","location_name","momb_status","date","year","municip_number_2019","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name"
"TROMSØ",29476,"KLOKKARDALEN",1,2020-01-16,2020,"1902","Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
"TROMSØ",29476,"KLOKKARDALEN",2,2021-08-13,2021,"1902","Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
"FLATANGER",29537,"ELDVIKTAREN",1,2008-06-26,2008,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29537,"Eldviktaren",1,2010-03-26,2010,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29537,"ELDVIKTAREN",1,2012-11-05,2012,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29537,"ELDVIKTAREN",1,2014-12-18,2014,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29537,"ELDVIKTAREN",1,2018-10-30,2018,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29537,"ELDVIKTAREN",1,2020-11-13,2020,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"HAMMERFEST",29557,"KOMAGNES",1,2010-08-17,2010,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"Komagnes",1,2010-08-25,2010,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"Komagnes",2,2012-11-21,2012,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2013-10-31,2013,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2015-10-29,2015,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2016-11-07,2016,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2017-05-30,2017,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2018-11-13,2018,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",3,2019-07-16,2019,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2019-09-25,2019,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"HAMMERFEST",29557,"KOMAGNES",1,2021-04-28,2021,"2004","Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
"SØRFOLD",29576,"Kalvik",1,2012-06-05,2012,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",29576,"KALVIK",1,2014-04-14,2014,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",29576,"KALVIK",1,2016-04-11,2016,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",29576,"KALVIK",2,2019-09-02,2019,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",29576,"KALVIK",1,2020-04-02,2020,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",29576,"KALVIK",1,2021-05-27,2021,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"NORDKAPP",29596,"Misjona",1,2006-09-28,2006,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"Misjona",3,2009-12-02,2009,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"Misjona",4,2010-08-09,2010,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"Misjona",2,2010-11-10,2010,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"Misjona",2,2011-06-20,2011,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"Misjona",2,2012-10-24,2012,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"MISJONA",3,2013-10-29,2013,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"MISJONA",2,2014-04-30,2014,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"MISJONA",2,2017-05-18,2017,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"NORDKAPP",29596,"MISJONA",2,2018-03-08,2018,"2019","Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
"SOLUND",29656,"Juvika",1,2008-01-22,2008,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"SOLUND",29656,"Juvika",1,2010-11-11,2010,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"SOLUND",29656,"JUVIKA",1,2012-03-28,2012,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"SOLUND",29656,"JUVIKA",1,2014-04-24,2014,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"SOLUND",29656,"JUVIKA",1,2016-07-01,2016,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"SOLUND",29656,"JUVIKA",1,2020-06-16,2020,"1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
"ORKLAND",29697,"hafsmo",1,2009-11-02,2009,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"ORKLAND",29697,"hafsmo",1,2009-12-02,2009,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"ORKLAND",29697,"Hafsmo",1,2011-09-23,2011,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"ORKLAND",29697,"HAFSMO",1,2013-09-11,2013,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"ORKLAND",29697,"HAFSMO",1,2016-06-23,2016,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"ORKLAND",29697,"HAFSMO",1,2021-06-05,2021,"5024","Orkland",639.9261232,45.61754824,6,"Nordmøre - Sør-Trøndelag"
"SENJA",29756,"Bringenes",1,2010-10-14,2010,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",2,2015-02-04,2015,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",2,2015-11-18,2015,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",2,2016-04-26,2016,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",1,2016-07-05,2016,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",1,2018-02-14,2018,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",1,2019-04-24,2019,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",29756,"INDRE BRINGENES",1,2020-12-14,2020,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"MELØY",29776,"TEKSMONA",3,2015-02-04,2015,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",1,2015-09-09,2015,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",3,2016-11-30,2016,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",2,2017-07-18,2017,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",2,2018-10-30,2018,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",2,2019-02-15,2019,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",1,2019-08-01,2019,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",2,2020-10-27,2020,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"MELØY",29776,"TEKSMONA",1,2021-06-10,2021,"1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
"ULLENSVANG",29816,"Apalviknes",1,2012-04-20,2012,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2013-10-16,2013,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2014-10-14,2014,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2015-09-24,2015,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2016-04-05,2016,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2017-06-19,2017,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2018-03-15,2018,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",3,2019-06-18,2019,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2020-02-27,2020,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2020-09-25,2020,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"ULLENSVANG",29816,"APALVIKNESET",2,2021-02-23,2021,"1231","Ullensvang",1531.401728,132.8716596,3,"Karmøy - Sotra"
"FLATANGER",29876,"FLOTAREN",2,2013-09-26,2013,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29876,"FLOTAREN",1,2015-06-08,2015,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29876,"FLOTAREN",3,2018-01-26,2018,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29876,"FLOTAREN",2,2018-07-02,2018,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"FLATANGER",29876,"FLOTAREN",1,2019-09-04,2019,"5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal"
"HEIM",29896,"Rendalen",2,2010-08-27,2010,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",1,2011-05-31,2011,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",1,2014-01-04,2014,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",2,2017-06-27,2017,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",1,2018-04-04,2018,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",1,2019-07-24,2019,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",29896,"RENNDALEN",1,2021-08-04,2021,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"KVINNHERAD",29936,"Ystanes",1,2010-06-10,2010,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"Ystanes",1,2011-12-21,2011,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",2,2013-11-18,2013,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",1,2014-07-24,2014,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",1,2016-04-13,2016,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",2,2017-04-24,2017,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",1,2018-03-12,2018,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",3,2019-04-03,2019,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",2,2020-02-05,2020,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",2,2020-11-03,2020,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",29936,"YSTADNESET",2,2021-04-28,2021,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"LYNGDAL",29957,"NAKKESTAD",1,2007-12-10,2007,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"Nakkestad",2,2012-01-22,2012,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"Nakkestad",2,2013-03-05,2013,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"NAKKESTAD",2,2014-03-30,2014,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"NAKKESTAD",1,2018-02-06,2018,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"NAKKESTAD",2,2019-10-31,2019,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"LYNGDAL",29957,"NAKKESTAD",1,2020-07-22,2020,"1032","Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
"STAVANGER",30036,"Jørstadskjera",1,2011-07-05,2011,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",1,2013-08-05,2013,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",2,2015-09-30,2015,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",1,2016-05-03,2016,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",2,2017-09-11,2017,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",1,2018-08-09,2018,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",2,2019-10-30,2019,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",30036,"JØRSTADSKJERA",1,2020-10-27,2020,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"NÆRØYSUND",30076,"Kyrøyan",2,2010-06-30,2010,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"Kyrøyan",2,2011-06-29,2011,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"Kyrøyan",1,2012-08-28,2012,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",1,2014-06-12,2014,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",2,2016-06-21,2016,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",1,2017-04-19,2017,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",2,2018-06-20,2018,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",1,2019-04-03,2019,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30076,"KYRØYENE",1,2020-07-08,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"RØDØY",30097,"Djupvik",2,2009-07-07,2009,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"Djupvik",2,2010-07-09,2010,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"Djupvik",1,2012-03-28,2012,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",1,2013-06-18,2013,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",1,2015-11-14,2015,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",2,2017-11-28,2017,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",1,2018-06-12,2018,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",2,2019-10-10,2019,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"RØDØY",30097,"DJUPVIK",1,2020-05-21,2020,"1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
"SKJERVØY",30117,"Skognes",1,2010-08-17,2010,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30117,"SKOGNES",2,2013-10-29,2013,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30117,"SKOGNES",1,2014-10-28,2014,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30117,"SKOGNES",1,2016-10-19,2016,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30117,"SKOGNES",1,2018-11-29,2018,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30117,"SKOGNES",1,2020-10-13,2020,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"HITRA",30137,"Edøya 2",1,2011-03-19,2011,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",30137,"Edøya 2",1,2012-11-04,2012,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",30137,"EDØYA II",1,2015-01-25,2015,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",30137,"EDØYA II",1,2016-11-16,2016,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",30137,"EDØYA II",1,2018-10-11,2018,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",30137,"EDØYA II",1,2020-12-08,2020,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"STEIGEN",30156,"Anevika",1,2008-07-24,2008,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30156,"Anevika",1,2011-11-30,2011,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30156,"ANEVIK",1,2013-12-18,2013,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30156,"ANEVIK",1,2016-05-11,2016,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30156,"ANEVIK",1,2018-03-01,2018,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30156,"ANEVIK",1,2020-03-10,2020,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"SØRFOLD",30157,"Movika",1,2011-11-15,2011,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",30157,"MOVIK",1,2014-05-22,2014,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",30157,"MOVIK",2,2015-09-07,2015,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"SØRFOLD",30157,"MOVIK",2,2018-09-12,2018,"1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
"STEIGEN",30176,"FLEHAMMER",2,2017-06-29,2017,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"STEIGEN",30176,"FLEHAMMER",1,2019-06-06,2019,"1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
"NÆRØYSUND",30177,"Torgerhaugen",1,2009-12-17,2009,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"Reinvika",2,2012-09-24,2012,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"Torgerhaugen",1,2012-12-05,2012,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",2,2014-09-24,2014,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",1,2016-03-04,2016,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",2,2018-10-18,2018,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",1,2019-06-21,2019,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",1,2020-04-21,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",30177,"TORGERHAUGEN",1,2021-01-26,2021,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"MASFJORDEN",30196,"ÅDNEKVAMME",1,2004-11-29,2004,"1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
"MASFJORDEN",30196,"ÅDNEKVAMME",2,2014-05-13,2014,"1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
"MASFJORDEN",30196,"ÅDNEKVAMME",3,2015-11-30,2015,"1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
"MASFJORDEN",30196,"ÅDNEKVAMME",2,2017-02-17,2017,"1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
"MASFJORDEN",30196,"ÅDNEKVAMME",1,2019-11-07,2019,"1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
"SENJA",30216,"Kvitfloget",1,2010-09-07,2010,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"Kvitfloget",1,2011-04-14,2011,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"Kvitfloget",1,2012-10-02,2012,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"Kvitfloget",1,2013-02-15,2013,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",1,2014-09-22,2014,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",2,2016-07-21,2016,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",1,2017-09-21,2017,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",2,2019-03-06,2019,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",1,2019-07-11,2019,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",30216,"KVITFLOGET",2,2021-02-05,2021,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SKJERVØY",30217,"Storelva",1,2011-10-13,2011,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30217,"Storelva",2,2012-11-05,2012,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30217,"STORELVA",2,2019-10-15,2019,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",30217,"STORELVA",2,2021-02-16,2021,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"HARSTAD",30236,"Toppsundet Vest",1,2010-09-06,2010,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HARSTAD",30236,"TOPPSUND VEST",3,2013-10-24,2013,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HARSTAD",30236,"TOPPSUND VEST",1,2016-04-08,2016,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HARSTAD",30236,"TOPPSUND V",2,2017-08-22,2017,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HARSTAD",30236,"TOPPSUND V",2,2019-09-17,2019,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HARSTAD",30236,"TOPPSUND V",1,2020-03-30,2020,"1903","Harstad",1520.380415,1075.169085,10,"Andfjorden - Senja"
"HEIM",30257,"HAUSAN",1,2009-01-15,2009,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"Hausan",1,2010-12-21,2010,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"Hausan",1,2012-08-08,2012,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"HAUSAN",1,2014-08-06,2014,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"HAUSAN",1,2016-06-07,2016,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"HAUSAN",1,2018-04-17,2018,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",30257,"HAUSAN",1,2020-08-22,2020,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
